feature_1,feature_2,correlation
LINREG_14,FAMA_0.5_0.05,0.9966748959184869
ALPHATl_14_1_50_2,BBM_5_2.0_2.0,0.9966743981986379
ALPHAT_14_1_50,KCLe_20_2,0.9966713174237803
PWMA_10,KCBe_20_2,0.9966679450581436
Low,PIVOTS_TRAD_D_R2,0.996661226169444
FWMA_10,BBL_5_2.0_2.0,0.9966544103377435
HILO_13_21,SMMA_7,0.9966514647376129
SINWMA_14,ALPHAT_14_1_50,0.9966510324440077
BBL_5_2.0_2.0,BBM_5_2.0_2.0,0.9966503697248754
PWMA_10,KCLe_20_2,0.996648801508544
EMA_10,MIDPRICE_2,0.9966247631058015
ACCBM_20,ATRTSe_14_20_3.0,0.9966219994229806
High,AGl_13_8_5,0.9966211447490667
AGl_13_8_5,HMA_10,0.9966198378704595
MIDPRICE_2,PIVOTS_TRAD_D_S3,0.9966157409555834
MIDPRICE_2,PIVOTS_TRAD_D_S4,0.9966157409555834
MIDPOINT_2,PIVOTS_TRAD_D_R4,0.9966031925338097
MIDPOINT_2,PIVOTS_TRAD_D_R3,0.9966031925338097
AGj_13_8_5,KCLe_20_2,0.9966029428603606
WMA_10,KCLe_20_2,0.9966026915080712
PIVOTS_TRAD_D_S1,BBL_5_2.0_2.0,0.996597450381457
HMA_10,PIVOTS_TRAD_D_S3,0.9965925834879774
HMA_10,PIVOTS_TRAD_D_S4,0.9965925834879774
SMMA_7,ABER_XG_5_15,0.996586706772968
ABER_ZG_5_15,BBL_5_2.0_2.0,0.9965847684904721
Low,ALMA_9_6.0_0.85,0.9965838868871212
Close,PIVOTS_TRAD_D_S2,0.9965817670368138
EMA_10,PIVOTS_TRAD_D_R3,0.9965730981351537
EMA_10,PIVOTS_TRAD_D_R4,0.9965730981351537
AGt_13_8_5,KCUe_20_2,0.9965665859483651
Open,WMA_10,0.9965514021893613
T3_10_0.7,ACCBM_20,0.9965413957560187
ALMA_9_6.0_0.85,BBL_5_2.0_2.0,0.9965359504524547
MAMA_0.5_0.05,BBL_5_2.0_2.0,0.9965333583016032
SMMA_7,BBU_5_2.0_2.0,0.9965287315481446
HT_TL,KCUe_20_2,0.9965273581466061
OHLC4,WMA_10,0.9965268993214297
SSF_20,ACCBL_20,0.9965149810650549
HT_TL,CHDLREXTl_22_22_14_2.0,0.9965122892221339
HILO_13_21,KCLe_20_2,0.9965084510122125
Close,ABER_SG_5_15,0.9964991533722682
DEMA_10,SWMA_10,0.9964950090231443
CKSPl_10_3_20,DCU_20_20,0.9964805949394074
PIVOTS_TRAD_D_S4,TEMA_10,0.9964778459054284
PIVOTS_TRAD_D_S3,TEMA_10,0.9964778459054284
HL2,WMA_10,0.9964774944669713
AGl_13_8_5,TEMA_10,0.9964741600822403
SINWMA_14,DCM_20_20,0.9964716316499783
EMA_10,MIDPOINT_2,0.9964709155124685
AGj_13_8_5,EMA_10,0.9964657919669604
SSF3_20,ABER_ZG_5_15,0.9964584174999537
RMA_10,VIDYA_14,0.9964580257541353
ALPHAT_14_1_50,LDECAY_1,0.9964541731308029
Close,ABER_XG_5_15,0.9964517602885385
ALMA_9_6.0_0.85,SSF3_20,0.9964503366575953
PIVOTS_TRAD_D_S3,ZL_EMA_10,0.9964492820324506
PIVOTS_TRAD_D_S4,ZL_EMA_10,0.9964492820324506
AGj_13_8_5,KAMA_10_2_30,0.9964440483431211
ITS_9,JMA_7_0.0,0.9964422351348448
DEMA_10,PIVOTS_TRAD_D_R4,0.9964397625431171
DEMA_10,PIVOTS_TRAD_D_R3,0.9964397625431171
PIVOTS_TRAD_D_S2,LDECAY_1,0.9964327534447704
FAMA_0.5_0.05,MIDPRICE_2,0.9964305289258615
MAMA_0.5_0.05,VWMA_10,0.9964281853131903
FAMA_0.5_0.05,PIVOTS_TRAD_D_R3,0.9964241756909655
FAMA_0.5_0.05,PIVOTS_TRAD_D_R4,0.9964241756909655
T3_10_0.7,ACCBL_20,0.9964192376372072
ALPHAT_14_1_50,KCBe_20_2,0.9964113487511905
HLC3,WMA_10,0.9964095101631866
WMA_10,VWAP_D,0.9964095101631862
AGl_13_8_5,PIVOTS_TRAD_D_S1,0.996405132856671
PIVOTS_TRAD_D_R2,BBU_5_2.0_2.0,0.9963966542965055
Open,ALPHAT_14_1_50,0.9963785185501685
EMA_10,LDECAY_1,0.9963731703494306
IKS_26,MCGD_10,0.9963715006332728
HILO_13_21,ACCBU_20,0.9963676408822314
ACCBM_20,CHDLREXTl_22_22_14_2.0,0.9963655388546273
MIDPRICE_2,BBL_5_2.0_2.0,0.9963614798206734
WCP,WMA_10,0.9963526513270796
LINREG_14,ALPHAT_14_1_50,0.9963435610880691
CHDLREXTl_22_22_14_2.0,KCBe_20_2,0.9963412493846768
OHLC4,ALPHAT_14_1_50,0.996340820872981
FWMA_10,KAMA_10_2_30,0.9963208380477934
SSF3_20,ABER_SG_5_15,0.9963197824789154
MIDPOINT_2,PIVOTS_TRAD_D_S3,0.9963141831027011
MIDPOINT_2,PIVOTS_TRAD_D_S4,0.9963141831027011
HL2,ALPHAT_14_1_50,0.9963135948423844
ALPHATl_14_1_50_2,ACCBM_20,0.9963086734060227
IKS_26,HILO_13_21,0.9963058149183383
MAMA_0.5_0.05,SMMA_7,0.9962983149108146
SSF3_20,BBM_5_2.0_2.0,0.9962978158237937
WMA_10,KCBe_20_2,0.9962973627639959
TRIMA_10,ABER_XG_5_15,0.99629525699745
HILOl_13_21,QTL_30_0.5,0.9962781127387872
HILOl_13_21,MEDIAN_30,0.9962781127387872
HMA_10,ALPHAT_14_1_50,0.9962692314600261
SMMA_7,ACCBL_20,0.9962661575906568
EMA_10,LINREG_14,0.9962617042711283
AGt_13_8_5,FWMA_10,0.9962588380278411
CHDLREXTl_22_22_14_2.0,DCM_20_20,0.9962546739253193
TEMA_10,ALPHAT_14_1_50,0.9962545714736242
AGj_13_8_5,ALPHATl_14_1_50_2,0.996245958471218
FAMA_0.5_0.05,MIDPOINT_2,0.9962293255044927
ITS_9,PIVOTS_TRAD_D_R2,0.9962231020284806
High,PIVOTS_TRAD_D_R3,0.9962209216779894
High,PIVOTS_TRAD_D_R4,0.9962209216779894
HMA_10,PIVOTS_TRAD_D_R4,0.9962191452982693
HMA_10,PIVOTS_TRAD_D_R3,0.9962191452982693
HLC3,ALPHAT_14_1_50,0.9962190635084358
ALPHAT_14_1_50,VWAP_D,0.9962190635084357
MAMA_0.5_0.05,SMA_10,0.9962075959409281
CHDLREXTs_22_22_14_2.0,DCM_20_20,0.9962026992525024
SMA_10,BBU_5_2.0_2.0,0.9962023126385446
HT_TL,ATRTSe_14_20_3.0,0.9961994834074543
PIVOTS_TRAD_D_S1,ALPHAT_14_1_50,0.996195346211748
SSF_20,DCM_20_20,0.9961895328508279
FWMA_10,PWMA_10,0.9961843445538627
PIVOTS_TRAD_D_P,BBL_5_2.0_2.0,0.9961829438614773
HILO_13_21,T3_10_0.7,0.9961760544422293
PIVOTS_TRAD_D_R2,SMMA_7,0.9961620016276731
AGl_13_8_5,OHLC4,0.9961510540844174
WCP,ALPHAT_14_1_50,0.9961489494036512
ALPHATl_14_1_50_2,DCM_20_20,0.9961451805091899
Open,AGl_13_8_5,0.9961354860534904
FWMA_10,BBU_5_2.0_2.0,0.9961339365230898
MIDPOINT_2,BBL_5_2.0_2.0,0.9961338166111228
PIVOTS_TRAD_D_S2,WMA_10,0.9961128649399414
RMA_10,CHDLREXTl_22_22_14_2.0,0.9961077005262446
High,EMA_10,0.9961065126633643
AGl_13_8_5,HL2,0.9961039205276316
JMA_7_0.0,PIVOTS_TRAD_D_S4,0.9961027487761116
JMA_7_0.0,PIVOTS_TRAD_D_S3,0.9961027487761116
ACCBU_20,DCM_20_20,0.9961025294887605
SWMA_10,BBU_5_2.0_2.0,0.9961018423960231
AGt_13_8_5,BBU_5_2.0_2.0,0.9961014561339439
PIVOTS_TRAD_D_R3,ALPHAT_14_1_50,0.9960993757710661
PIVOTS_TRAD_D_R4,ALPHAT_14_1_50,0.9960993757710661
Close,WMA_10,0.9960910443488603
JMA_7_0.0,VWMA_10,0.9960840700628676
FAMA_0.5_0.05,LDECAY_1,0.9960768074838102
HMA_10,FAMA_0.5_0.05,0.9960636676281054
PIVOTS_TRAD_D_S2,ABER_SG_5_15,0.9960593846515133
VIDYA_14,ACCBU_20,0.9960551870316623
AGj_13_8_5,ACCBL_20,0.9960521353650672
PIVOTS_TRAD_D_S4,BBL_5_2.0_2.0,0.9960515774618496
PIVOTS_TRAD_D_S3,BBL_5_2.0_2.0,0.9960515774618496
ITS_9,PIVOTS_TRAD_D_R1,0.9960500976034681
AGl_13_8_5,HLC3,0.9960470337398623
AGl_13_8_5,VWAP_D,0.9960470337398623
PIVOTS_TRAD_D_R3,LDECAY_1,0.996044779146307
PIVOTS_TRAD_D_R4,LDECAY_1,0.996044779146307
DEMA_10,PWMA_10,0.9960425547828666
QTL_30_0.5,KCUe_20_2,0.9960398912973994
MEDIAN_30,KCUe_20_2,0.9960398912973994
ALPHATl_14_1_50_2,ABER_XG_5_15,0.9960276008336684
ATRTSe_14_20_3.0,KCUe_20_2,0.996025391649658
FWMA_10,TRIMA_10,0.9960244231094573
TRIMA_10,ACCBM_20,0.9960234019228209
SMMA_7,ATRTSe_14_20_3.0,0.9960198666330574
PIVOTS_TRAD_D_R3,TEMA_10,0.9960100006116259
PIVOTS_TRAD_D_R4,TEMA_10,0.9960100006116259
AGj_13_8_5,SMA_10,0.9960020634032062
EMA_10,HMA_10,0.9959970159144346
AGl_13_8_5,WCP,0.9959957261954788
AGj_13_8_5,TRIMA_10,0.9959902760438343
IKS_26,CHDLREXTl_22_22_14_2.0,0.9959815159720059
ATRTSe_14_20_3.0,CHDLREXTl_22_22_14_2.0,0.9959799307736033
ITS_9,LINREG_14,0.9959655893369781
Low,ABER_SG_5_15,0.9959553035392853
VIDYA_14,HT_TL,0.9959426427943591
DEMA_10,SMMA_7,0.9959393857788272
LINREG_14,VWMA_10,0.9959358937003769
SSF3_20,ACCBM_20,0.9959350696886161
KAMA_10_2_30,ABER_XG_5_15,0.9959298369328743
ITS_9,ZL_EMA_10,0.9959197416297566
SSF_20,ABER_XG_5_15,0.9959126986676017
AGj_13_8_5,FAMA_0.5_0.05,0.9959117618257275
EMA_10,ACCBM_20,0.9959085186220248
HILO_13_21,ALPHATl_14_1_50_2,0.9959073001293031
PIVOTS_TRAD_D_S3,ABER_XG_5_15,0.9958984450533734
PIVOTS_TRAD_D_S4,ABER_XG_5_15,0.9958984450533734
FWMA_10,SSF_20,0.9958738550594474
IKS_26,QTL_30_0.5,0.9958685357964043
IKS_26,MEDIAN_30,0.9958685357964043
Low,BBL_5_2.0_2.0,0.9958598455595724
Close,ALPHAT_14_1_50,0.995847656696831
FAMA_0.5_0.05,TEMA_10,0.9958401015366742
SMA_10,ACCBM_20,0.9958381118112503
PIVOTS_TRAD_D_R2,SMA_10,0.9958381014470704
AGj_13_8_5,AGl_13_8_5,0.995836153249187
EMA_10,PIVOTS_TRAD_D_S1,0.9958324539559523
EMA_10,TEMA_10,0.9958019810008374
FAMA_0.5_0.05,PIVOTS_TRAD_D_S1,0.9958009737010812
PWMA_10,BBU_5_2.0_2.0,0.9957708126281175
ITS_9,PIVOTS_TRAD_D_P,0.995765003719843
PIVOTS_TRAD_D_R2,VWMA_10,0.9957649168700579
FWMA_10,ALPHATl_14_1_50_2,0.9957645559502711
SMMA_7,KCUe_20_2,0.9957615065051495
DEMA_10,PIVOTS_TRAD_D_S4,0.995753499397467
DEMA_10,PIVOTS_TRAD_D_S3,0.995753499397467
PIVOTS_TRAD_D_R1,SMMA_7,0.9957519876978594
Close,AGl_13_8_5,0.9957507800772706
High,FAMA_0.5_0.05,0.995743895762532
VIDYA_14,ACCBM_20,0.9957376874758177
MAMA_0.5_0.05,PIVOTS_TRAD_D_S3,0.9957313042465453
MAMA_0.5_0.05,PIVOTS_TRAD_D_S4,0.9957313042465453
ITS_9,MIDPRICE_2,0.9957301288786562
PIVOTS_TRAD_D_R3,SMMA_7,0.995728463989287
PIVOTS_TRAD_D_R4,SMMA_7,0.995728463989287
Low,PIVOTS_TRAD_D_S3,0.9957234251055818
Low,PIVOTS_TRAD_D_S4,0.9957234251055818
KAMA_10_2_30,ACCBM_20,0.995718568580787
Low,WMA_10,0.9957056609466591
EMA_10,DCM_20_20,0.9956933476136333
ALPHATl_14_1_50_2,ACCBL_20,0.9956898647196599
ALPHAT_14_1_50,BBU_5_2.0_2.0,0.9956774798822282
LINREG_14,SWMA_10,0.9956774675026487
JMA_7_0.0,SMA_10,0.9956761470209053
SSF_20,BBU_5_2.0_2.0,0.9956659228181868
VIDYA_14,CHDLREXTl_22_22_14_2.0,0.995663777699068
MAMA_0.5_0.05,SWMA_10,0.9956541079360158
SSF3_20,ABER_XG_5_15,0.9956500619074862
TRIMA_10,BBU_5_2.0_2.0,0.9956333990016374
JMA_7_0.0,SMMA_7,0.9956325434272366
PIVOTS_TRAD_D_R1,BBU_5_2.0_2.0,0.9956276219622063
KAMA_10_2_30,DCM_20_20,0.9956214745361476
PIVOTS_TRAD_D_R1,VWMA_10,0.9956168088935029
AGj_13_8_5,SSF3_20,0.9956149766407776
QTL_30_0.5,CHDLREXTl_22_22_14_2.0,0.9956044826459216
MEDIAN_30,CHDLREXTl_22_22_14_2.0,0.9956044826459216
IKS_26,VIDYA_14,0.9955993097277402
PIVOTS_TRAD_D_S1,PIVOTS_TRAD_D_R3,0.9955944895832202
PIVOTS_TRAD_D_S1,PIVOTS_TRAD_D_R4,0.9955944895832202
ABER_XG_5_15,KCLe_20_2,0.9955876807605373
KAMA_10_2_30,ATRTSe_14_20_3.0,0.9955876184124108
ZL_EMA_10,VWMA_10,0.9955804882715129
WMA_10,BBL_5_2.0_2.0,0.9955721644625887
MCGD_10,ABER_ZG_5_15,0.9955716172664761
MCGD_10,KCUe_20_2,0.9955714951418868
DEMA_10,TRIMA_10,0.9955712529851822
EMA_10,OHLC4,0.9955700957460444
AGt_13_8_5,ABER_XG_5_15,0.9955629067912274
Open,EMA_10,0.9955620714556267
AGt_13_8_5,ACCBU_20,0.9955620580293154
ALMA_9_6.0_0.85,MCGD_10,0.9955616728642173
Low,ALPHAT_14_1_50,0.9955590012042305
Open,PIVOTS_TRAD_D_R4,0.9955580721157467
Open,PIVOTS_TRAD_D_R3,0.9955580721157467
LINREG_14,SMA_10,0.995550805573214
Open,BBL_5_2.0_2.0,0.995548465672426
HILO_13_21,ATRTSe_14_20_3.0,0.9955477713549743
RMA_10,ABER_SG_5_15,0.995547647869491
MCGD_10,HT_TL,0.9955459416154743
HILOl_13_21,HT_TL,0.9955370461767535
DCM_20_20,KCUe_20_2,0.9955315440205448
PIVOTS_TRAD_D_S4,PIVOTS_TRAD_D_R1,0.9955226352277038
PIVOTS_TRAD_D_S3,PIVOTS_TRAD_D_R1,0.9955226352277038
EMA_10,HL2,0.9955222757952301
Open,PIVOTS_TRAD_D_S3,0.9955164218860292
Open,PIVOTS_TRAD_D_S4,0.9955164218860292
LINREG_14,PWMA_10,0.9955157250730392
HILO_13_21,TRIMA_10,0.9955055656192221
OHLC4,BBL_5_2.0_2.0,0.9955032587367239
HILO_13_21,SSF3_20,0.9955022341898634
PIVOTS_TRAD_D_R1,SMA_10,0.9955012715523835
ITS_9,BBU_5_2.0_2.0,0.99549936560936
MAMA_0.5_0.05,BBU_5_2.0_2.0,0.9954972763297142
ITS_9,MIDPOINT_2,0.9954806242653421
AGj_13_8_5,SWMA_10,0.9954766741332951
MCGD_10,ABER_SG_5_15,0.9954681358802131
MCGD_10,BBM_5_2.0_2.0,0.9954646352235444
EMA_10,HLC3,0.9954636300320528
EMA_10,VWAP_D,0.9954636300320528
HL2,BBL_5_2.0_2.0,0.9954587730394664
KAMA_10_2_30,MAMA_0.5_0.05,0.995453056330579
CKSPs_10_3_20,CHDLREXTs_22_22_14_2.0,0.9954485737207176
VIDYA_14,MEDIAN_30,0.9954465640379613
VIDYA_14,QTL_30_0.5,0.9954465640379613
HILO_13_21,KCUe_20_2,0.9954333081065923
IKS_26,AGt_13_8_5,0.9954326530923832
OHLC4,PIVOTS_TRAD_D_R3,0.9954248180328739
OHLC4,PIVOTS_TRAD_D_R4,0.9954248180328739
LINREG_14,PIVOTS_TRAD_D_R4,0.9954219111796514
LINREG_14,PIVOTS_TRAD_D_R3,0.9954219111796514
FWMA_10,PIVOTS_TRAD_D_S4,0.9954218702117968
FWMA_10,PIVOTS_TRAD_D_S3,0.9954218702117968
EMA_10,WCP,0.9954114573282855
SSF3_20,ACCBL_20,0.9954096277207058
BBU_5_2.0_2.0,VWMA_10,0.9954015925533097
TRIMA_10,ACCBL_20,0.9953938323891137
PIVOTS_TRAD_D_P,VWMA_10,0.9953897626069342
FWMA_10,SSF3_20,0.9953886932129128
HL2,PIVOTS_TRAD_D_R4,0.9953874627063091
HL2,PIVOTS_TRAD_D_R3,0.9953874627063091
DEMA_10,BBU_5_2.0_2.0,0.9953864825885076
AGl_13_8_5,PIVOTS_TRAD_D_S2,0.995382206296813
FAMA_0.5_0.05,ACCBM_20,0.9953815206936508
HLC3,BBL_5_2.0_2.0,0.9953790956004402
BBL_5_2.0_2.0,VWAP_D,0.9953790956004402
HILO_13_21,MEDIAN_30,0.995357715631178
HILO_13_21,QTL_30_0.5,0.995357715631178
PIVOTS_TRAD_D_R2,SWMA_10,0.9953428265332033
T3_10_0.7,ABER_ZG_5_15,0.995341468190348
ALMA_9_6.0_0.85,T3_10_0.7,0.9953344704099396
WCP,BBL_5_2.0_2.0,0.9953164199893878
AGt_13_8_5,PIVOTS_TRAD_D_R2,0.9953157927985541
JMA_7_0.0,SWMA_10,0.9953084809028965
AGt_13_8_5,MAMA_0.5_0.05,0.9952993190877074
ITS_9,PIVOTS_TRAD_D_R4,0.9952985999305812
ITS_9,PIVOTS_TRAD_D_R3,0.9952985999305812
PIVOTS_TRAD_D_S2,ALPHAT_14_1_50,0.9952906771804891
Open,FAMA_0.5_0.05,0.9952770784350363
QTL_30_0.5,KCBe_20_2,0.9952760716721033
MEDIAN_30,KCBe_20_2,0.9952760716721033
HLC3,PIVOTS_TRAD_D_R4,0.9952713789427262
HLC3,PIVOTS_TRAD_D_R3,0.9952713789427262
PIVOTS_TRAD_D_R4,VWAP_D,0.9952713789427261
PIVOTS_TRAD_D_R3,VWAP_D,0.9952713789427261
ALPHATl_14_1_50_2,BBU_5_2.0_2.0,0.9952700939460559
SWMA_10,ACCBM_20,0.9952681848615339
ITS_9,LDECAY_1,0.9952637877277152
DEMA_10,KAMA_10_2_30,0.9952551778328468
PIVOTS_TRAD_D_R1,BBL_5_2.0_2.0,0.995250324804197
LINREG_14,PIVOTS_TRAD_D_S3,0.9952452167944223
LINREG_14,PIVOTS_TRAD_D_S4,0.9952452167944223
IKS_26,ACCBU_20,0.9952410011167461
MCGD_10,VIDYA_14,0.9952365361757045
IKS_26,CHDLREXTs_22_22_14_2.0,0.9952279728495178
SMA_10,ZL_EMA_10,0.9952270314821691
Low,AGl_13_8_5,0.995223175338024
FAMA_0.5_0.05,OHLC4,0.9952189519421276
PIVOTS_TRAD_D_R3,SMA_10,0.9952130608069856
PIVOTS_TRAD_D_R4,SMA_10,0.9952130608069856
ITS_9,AGj_13_8_5,0.9952087196423581
PIVOTS_TRAD_D_P,SMMA_7,0.9952079102870156
HILO_13_21,SMA_10,0.995203075466173
SMMA_7,ZL_EMA_10,0.9951919576828009
PIVOTS_TRAD_D_R4,WCP,0.9951905216650957
PIVOTS_TRAD_D_R3,WCP,0.9951905216650957
HL2,PIVOTS_TRAD_D_S4,0.9951881867679447
HL2,PIVOTS_TRAD_D_S3,0.9951881867679447
OHLC4,PIVOTS_TRAD_D_S4,0.9951806529484599
OHLC4,PIVOTS_TRAD_D_S3,0.9951806529484599
AGl_13_8_5,ACCBM_20,0.9951776454322743
SMA_10,ACCBL_20,0.9951764699376878
ATRTSe_14_20_3.0,KCLe_20_2,0.9951753397302385
T3_10_0.7,BBM_5_2.0_2.0,0.9951738347070987
HL2,FAMA_0.5_0.05,0.9951663579104877
SINWMA_14,KCUe_20_2,0.9951646232787358
ALMA_9_6.0_0.85,KCLe_20_2,0.995164283892936
Close,EMA_10,0.9951639732757185
PIVOTS_TRAD_D_R3,ABER_XG_5_15,0.9951630851288172
PIVOTS_TRAD_D_R4,ABER_XG_5_15,0.9951630851288172
ABER_ZG_5_15,KCLe_20_2,0.9951529188330572
QTL_30_0.5,CKSPl_10_3_20,0.995151460693188
MEDIAN_30,CKSPl_10_3_20,0.995151460693188
ABER_SG_5_15,KCBe_20_2,0.9951494268926742
High,ITS_9,0.9951436156100707
ACCBU_20,ATRTSe_14_20_3.0,0.9951355166118626
AGj_13_8_5,T3_10_0.7,0.9951300694590332
MIDPRICE_2,VWMA_10,0.9951269365671118
MEDIAN_30,DCM_20_20,0.9950939089644754
QTL_30_0.5,DCM_20_20,0.9950939089644754
HLC3,FAMA_0.5_0.05,0.9950905229164089
FAMA_0.5_0.05,VWAP_D,0.9950905229164085
AGt_13_8_5,PIVOTS_TRAD_D_R3,0.9950904993492455
AGt_13_8_5,PIVOTS_TRAD_D_R4,0.9950904993492455
HILO_13_21,KAMA_10_2_30,0.9950873291474669
T3_10_0.7,ABER_SG_5_15,0.9950830827541913
DEMA_10,SSF_20,0.9950795499992708
PIVOTS_TRAD_D_P,SMA_10,0.9950779604858648
AGl_13_8_5,DCM_20_20,0.9950762844415109
BBM_5_2.0_2.0,KCLe_20_2,0.995047950176068
RMA_10,BBU_5_2.0_2.0,0.9950470488467458
ZL_EMA_10,BBU_5_2.0_2.0,0.9950449772546621
KAMA_10_2_30,BBU_5_2.0_2.0,0.9950395707893432
Close,BBL_5_2.0_2.0,0.9950374845837769
FAMA_0.5_0.05,WCP,0.995029773153178
IKS_26,KCUe_20_2,0.9950289014195793
SMA_10,DCM_20_20,0.9950218304884728
FAMA_0.5_0.05,DCM_20_20,0.9950140881750602
VIDYA_14,DCM_20_20,0.9950082495189133
AGt_13_8_5,HT_TL,0.9950074538631412
SSF3_20,BBU_5_2.0_2.0,0.9950070984635678
DEMA_10,SSF3_20,0.9949919853259291
T3_10_0.7,DCM_20_20,0.99499141767104
EMA_10,ACCBL_20,0.9949882051302972
EMA_10,HILO_13_21,0.9949819287108835
JMA_7_0.0,BBU_5_2.0_2.0,0.9949814608245969
MIDPRICE_2,SMMA_7,0.9949790476179604
PIVOTS_TRAD_D_R1,SWMA_10,0.9949777953610799
FWMA_10,MCGD_10,0.9949706626970045
DEMA_10,ALPHATl_14_1_50_2,0.9949686247752441
ALMA_9_6.0_0.85,RMA_10,0.9949652370560259
SUPERT_7_3.0,ATRTSe_14_20_3.0,0.994960110251773
HLC3,PIVOTS_TRAD_D_S4,0.9949598840188341
HLC3,PIVOTS_TRAD_D_S3,0.9949598840188341
PIVOTS_TRAD_D_S4,VWAP_D,0.9949598840188337
PIVOTS_TRAD_D_S3,VWAP_D,0.9949598840188337
RMA_10,ABER_ZG_5_15,0.9949550785055995
AGj_13_8_5,VWMA_10,0.9949522381661382
SMMA_7,LDECAY_1,0.9949286068950758
ACCBL_20,CHDLREXTs_22_22_14_2.0,0.9949250359557489
MAMA_0.5_0.05,PWMA_10,0.9949244606783911
ITS_9,TEMA_10,0.9949181158545647
JMA_7_0.0,KAMA_10_2_30,0.9949050011243553
LDECAY_1,BBU_5_2.0_2.0,0.9948989989641963
TRIMA_10,DCM_20_20,0.9948987496137102
SINWMA_14,ABER_SG_5_15,0.9948923718313109
ITS_9,ACCBM_20,0.9948895080293876
MCGD_10,ACCBU_20,0.9948864648308412
SUPERT_7_3.0,DCM_20_20,0.9948844652052312
KAMA_10_2_30,PIVOTS_TRAD_D_R2,0.9948830927843949
ITS_9,PIVOTS_TRAD_D_S1,0.9948802344700716
MIDPOINT_2,VWMA_10,0.9948679348436933
AGt_13_8_5,VIDYA_14,0.9948675672408283
RMA_10,BBM_5_2.0_2.0,0.9948614718022876
Close,PIVOTS_TRAD_D_R4,0.9948571370325341
Close,PIVOTS_TRAD_D_R3,0.9948571370325341
PIVOTS_TRAD_D_S3,BBM_5_2.0_2.0,0.9948283754551726
PIVOTS_TRAD_D_S4,BBM_5_2.0_2.0,0.9948283754551726
RMA_10,QTL_30_0.5,0.9948259986689335
RMA_10,MEDIAN_30,0.9948259986689335
PIVOTS_TRAD_D_S4,WCP,0.9948229830349552
PIVOTS_TRAD_D_S3,WCP,0.9948229830349552
ITS_9,DCM_20_20,0.9948151019916721
MIDPOINT_2,SMMA_7,0.9948114987897707
AGt_13_8_5,PIVOTS_TRAD_D_R1,0.994797008705252
AGj_13_8_5,PWMA_10,0.9947966270742726
KAMA_10_2_30,ACCBL_20,0.994792455555098
ALMA_9_6.0_0.85,PIVOTS_TRAD_D_S4,0.9947819913865747
ALMA_9_6.0_0.85,PIVOTS_TRAD_D_S3,0.9947819913865747
MAMA_0.5_0.05,TRIMA_10,0.9947815430287293
SWMA_10,ZL_EMA_10,0.9947815399374641
ACCBM_20,VWMA_10,0.9947802162469046
MIDPRICE_2,SMA_10,0.9947707678188331
ALMA_9_6.0_0.85,SINWMA_14,0.9947651931602178
AGt_13_8_5,CHDLREXTl_22_22_14_2.0,0.9947647093552348
SINWMA_14,ABER_ZG_5_15,0.9947629449980143
FAMA_0.5_0.05,PIVOTS_TRAD_D_S2,0.9947603013506289
PIVOTS_TRAD_D_R3,VWMA_10,0.9947589594948708
PIVOTS_TRAD_D_R4,VWMA_10,0.9947589594948708
Close,FAMA_0.5_0.05,0.9947566326333447
BBU_5_2.0_2.0,KCBe_20_2,0.994754385907242
AGt_13_8_5,DEMA_10,0.9947524082317132
EMA_10,PIVOTS_TRAD_D_S2,0.9947487163465343
ITS_9,HMA_10,0.9947455472332246
MCGD_10,ABER_XG_5_15,0.994728618702346
ALPHAT_14_1_50,DCM_20_20,0.9947237972105673
SINWMA_14,ACCBU_20,0.9947233324269316
JMA_7_0.0,PWMA_10,0.9947227688501612
PIVOTS_TRAD_D_R3,SWMA_10,0.9947215975973236
PIVOTS_TRAD_D_R4,SWMA_10,0.9947215975973236
SWMA_10,ACCBL_20,0.9947210592202773
SSF_20,KCUe_20_2,0.994714420881775
PIVOTS_TRAD_D_S3,ABER_ZG_5_15,0.9947122207169932
PIVOTS_TRAD_D_S4,ABER_ZG_5_15,0.9947122207169932
PIVOTS_TRAD_D_P,BBU_5_2.0_2.0,0.9947104949413027
Open,ITS_9,0.9947045281913813
High,BBL_5_2.0_2.0,0.994700967999779
HILO_13_21,SWMA_10,0.994694647583639
ALPHATl_14_1_50_2,ATRTSe_14_20_3.0,0.9946916665872055
HT_TL,ACCBL_20,0.9946883798063104
ALPHAT_14_1_50,BBL_5_2.0_2.0,0.9946848787590331
ITS_9,OHLC4,0.9946806728527349
SINWMA_14,ATRTSe_14_20_3.0,0.9946781476418329
HILO_13_21,VIDYA_14,0.9946747036509893
MAMA_0.5_0.05,SSF_20,0.9946659529069138
ABER_XG_5_15,BBU_5_2.0_2.0,0.9946648376948254
IKS_26,KCLe_20_2,0.994661479520055
CKSPl_10_3_20,ACCBU_20,0.9946579438952308
T3_10_0.7,ABER_XG_5_15,0.9946550613100884
DEMA_10,HWMA_0.2_0.1_0.1,0.9946445548547075
DEMA_10,HWM_1,0.9946445548547075
ITS_9,HL2,0.9946405591945527
FAMA_0.5_0.05,ACCBL_20,0.9946358035746521
EMA_10,ATRTSe_14_20_3.0,0.9946352843771987
CKSPl_10_3_20,HT_TL,0.9946348560748935
HMA_10,BBU_5_2.0_2.0,0.9946280265598493
MCGD_10,CHDLREXTs_22_22_14_2.0,0.9946248240942264
MAMA_0.5_0.05,ALPHATl_14_1_50_2,0.9946232912334471
